,cluster,prometheus,prometheus_replica,_sample_start,_sample_end,_min_time,_max_time,_count,_sum,_min,_max
103,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-05-31 07:45:00,2022-05-31 08:00:00,2022-05-31 07:45:20,2022-05-31 07:59:50,30,207.28077457766489,6.539428571423166,7.238571428585179
104,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-05-31 08:00:00,2022-05-31 08:15:00,2022-05-31 08:00:20,2022-05-31 08:14:50,30,211.03047396646943,6.402761904757827,8.104476190480364
105,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-05-31 08:15:00,2022-05-31 08:30:00,2022-05-31 08:15:20,2022-05-31 08:29:50,30,209.4298658239891,6.438128523938142,7.870285714286869
106,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-05-31 08:30:00,2022-05-31 08:45:00,2022-05-31 08:30:20,2022-05-31 08:44:50,30,205.02271459340787,6.552380952389826,7.288857142860075
107,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-05-31 08:45:00,2022-05-31 09:00:00,2022-05-31 08:45:20,2022-05-31 08:59:50,30,205.51138540080805,6.542190476185422,7.120666666681482
108,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-05-31 09:00:00,2022-05-31 09:15:00,2022-05-31 09:00:20,2022-05-31 09:14:50,30,210.24495909857794,6.529332756448239,7.543523809519998
109,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-05-31 09:15:00,2022-05-31 09:30:00,2022-05-31 09:15:20,2022-05-31 09:29:50,30,208.3711571960972,6.411047619044605,7.95304761905046
110,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-05-31 09:30:00,2022-05-31 09:45:00,2022-05-31 09:30:20,2022-05-31 09:44:50,30,206.31157175620703,6.596476190486216,7.330285714285095
111,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-05-31 09:45:00,2022-05-31 10:00:00,2022-05-31 09:45:20,2022-05-31 09:59:50,30,205.0738241198736,6.384857142865218,7.169142857138514
112,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-05-31 10:00:00,2022-05-31 10:15:00,2022-05-31 10:00:20,2022-05-31 10:14:50,30,209.97917089420955,6.494857142856789,7.600571428567528
113,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-05-31 10:15:00,2022-05-31 10:30:00,2022-05-31 10:15:20,2022-05-31 10:29:50,30,203.1895409209073,6.415333333338747,7.364000000013041
114,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-05-31 10:30:00,2022-05-31 10:45:00,2022-05-31 10:30:20,2022-05-31 10:44:50,30,205.631241193773,6.630245404155955,7.139523809522926
115,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-05-31 10:45:00,2022-05-31 11:00:00,2022-05-31 10:45:20,2022-05-31 10:59:50,30,206.55232649157705,6.620190476189323,7.2375238095388
116,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-05-31 11:00:00,2022-05-31 11:15:00,2022-05-31 11:00:20,2022-05-31 11:14:50,30,208.80968369411966,6.50647619047557,7.587428571425735
117,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-05-31 11:15:00,2022-05-31 11:30:00,2022-05-31 11:15:20,2022-05-31 11:29:50,30,201.77935284580846,6.31324017828977,7.1937142857217395
118,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-05-31 11:30:00,2022-05-31 11:45:00,2022-05-31 11:30:20,2022-05-31 11:44:50,30,200.1568016805066,6.410476190472644,7.129238095238718
119,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-05-31 11:45:00,2022-05-31 12:00:00,2022-05-31 11:45:20,2022-05-31 11:59:50,30,201.19927142414556,6.361809523805,7.294285714289263
120,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-05-31 12:00:00,2022-05-31 12:15:00,2022-05-31 12:00:20,2022-05-31 12:14:50,30,203.13825808631634,6.449428571432476,7.289523809511834
121,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-05-31 12:15:00,2022-05-31 12:30:00,2022-05-31 12:15:20,2022-05-31 12:29:50,30,199.66000222719418,6.435142857144545,6.914380952383261
122,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-05-31 12:30:00,2022-05-31 12:45:00,2022-05-31 12:30:20,2022-05-31 12:44:50,30,199.64524443115707,6.339809523811121,7.068190476191896
123,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-05-31 12:45:00,2022-05-31 13:00:00,2022-05-31 12:45:20,2022-05-31 12:59:50,30,199.46823494107065,6.344761904763683,7.25942857143514
124,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-05-31 13:00:00,2022-05-31 13:15:00,2022-05-31 13:00:20,2022-05-31 13:14:50,30,208.1999737028156,6.479714285728656,7.897238095233309
125,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-05-31 13:15:00,2022-05-31 13:30:00,2022-05-31 13:15:20,2022-05-31 13:29:50,30,200.097518374534,6.318000000003462,6.884000000000624
126,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-05-31 13:30:00,2022-05-31 13:45:00,2022-05-31 13:30:20,2022-05-31 13:44:50,30,204.13775159685287,6.432000000000977,7.404571428573472
127,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-05-31 13:45:00,2022-05-31 14:00:00,2022-05-31 13:45:20,2022-05-31 13:59:50,30,204.8223158389108,6.404513050240985,7.124285714283943
128,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-05-31 14:00:00,2022-05-31 14:15:00,2022-05-31 14:00:20,2022-05-31 14:14:50,30,209.56024031315263,6.578761904757649,7.762857142849162
129,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-05-31 14:15:00,2022-05-31 14:30:00,2022-05-31 14:15:20,2022-05-31 14:29:50,30,208.6861544505743,6.575238095243863,7.315238095227897
130,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-05-31 14:30:00,2022-05-31 14:45:00,2022-05-31 14:30:20,2022-05-31 14:44:50,30,209.3473776939008,6.6166666666688885,7.416285714289796
131,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-05-31 14:45:00,2022-05-31 15:00:00,2022-05-31 14:45:20,2022-05-31 14:59:50,30,209.92657142853642,6.559047619049396,7.407904761905473
132,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-05-31 15:00:00,2022-05-31 15:15:00,2022-05-31 15:00:20,2022-05-31 15:14:50,30,218.52580019338214,6.883238095233571,8.131619047619672
133,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-05-31 15:15:00,2022-05-31 15:30:00,2022-05-31 15:15:20,2022-05-31 15:29:50,30,211.10946456782222,6.8147619047557,7.570952380956377
134,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-05-31 15:30:00,2022-05-31 15:45:00,2022-05-31 15:30:20,2022-05-31 15:44:50,30,212.27140647474187,6.5754285714278655,7.581523809522127
135,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-05-31 15:45:00,2022-05-31 16:00:00,2022-05-31 15:45:20,2022-05-31 15:59:50,30,208.76956294925094,6.693971878224548,7.21866666665301
136,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-05-31 16:00:00,2022-05-31 16:15:00,2022-05-31 16:00:20,2022-05-31 16:14:50,30,214.04262925901378,6.562571428560965,7.605333333336084
137,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-05-31 16:15:00,2022-05-31 16:30:00,2022-05-31 16:15:20,2022-05-31 16:29:50,30,209.11908642224628,6.555714285721827,7.4548571428527985
138,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-05-31 16:30:00,2022-05-31 16:45:00,2022-05-31 16:30:20,2022-05-31 16:44:50,30,210.0962610996543,6.620761904763501,7.586000000006922
139,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-05-31 16:45:00,2022-05-31 17:00:00,2022-05-31 16:45:20,2022-05-31 16:59:50,30,211.6057403887741,6.633523809528425,7.525904761906713
140,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-05-31 17:00:00,2022-05-31 17:15:00,2022-05-31 17:00:20,2022-05-31 17:14:50,30,220.90604834709052,6.848190476199884,8.176698359482481
141,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-05-31 17:15:00,2022-05-31 17:30:00,2022-05-31 17:15:20,2022-05-31 17:29:50,30,221.0936686773488,6.9946666666750055,8.056380952391333
142,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-05-31 17:30:00,2022-05-31 17:45:00,2022-05-31 17:30:20,2022-05-31 17:44:50,30,212.44878150379284,6.670952380947504,7.526095238104021
143,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-05-31 17:45:00,2022-05-31 18:00:00,2022-05-31 17:45:20,2022-05-31 17:59:50,30,208.6081010387136,6.561636136738834,7.36760415093708
144,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-05-31 18:00:00,2022-05-31 18:15:00,2022-05-31 18:00:20,2022-05-31 18:14:50,30,216.3626503887838,6.611428571421479,7.879904761908221
145,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-05-31 18:15:00,2022-05-31 18:30:00,2022-05-31 18:15:20,2022-05-31 18:29:50,30,209.79523514668443,6.642571428575598,7.403904761895097
146,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-05-31 18:30:00,2022-05-31 18:45:00,2022-05-31 18:30:20,2022-05-31 18:44:50,30,217.6434913154232,6.778190476196777,8.28533333332411
147,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-05-31 18:45:00,2022-05-31 19:00:00,2022-05-31 18:45:20,2022-05-31 18:59:50,30,208.11787670736194,6.561948084357848,7.34904761903343
148,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-05-31 19:00:00,2022-05-31 19:15:00,2022-05-31 19:00:20,2022-05-31 19:14:50,30,217.12204048985922,6.723428571430436,7.730571428566643
149,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-05-31 19:15:00,2022-05-31 19:30:00,2022-05-31 19:15:20,2022-05-31 19:29:50,30,208.69958392736106,6.6667619047575615,7.295570453487742
150,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-05-31 19:30:00,2022-05-31 19:45:00,2022-05-31 19:30:20,2022-05-31 19:44:50,30,213.18766818882887,6.680896719438477,7.715401324015556
151,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-05-31 19:45:00,2022-05-31 20:00:00,2022-05-31 19:45:20,2022-05-31 19:59:50,30,202.38429221893645,6.356666666670661,7.201142857139489
152,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-05-31 20:00:00,2022-05-31 20:15:00,2022-05-31 20:00:20,2022-05-31 20:14:50,30,215.55132626051233,6.691999999999203,7.703823117581574
153,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-05-31 20:15:00,2022-05-31 20:30:00,2022-05-31 20:15:20,2022-05-31 20:29:50,30,206.32124731303597,6.5973337578351705,7.244000000001064
154,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-05-31 20:30:00,2022-05-31 20:45:00,2022-05-31 20:30:20,2022-05-31 20:44:50,30,218.17165766030948,6.85630777583246,7.741904761906096
155,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-05-31 20:45:00,2022-05-31 21:00:00,2022-05-31 20:45:20,2022-05-31 20:59:50,30,214.1472201670958,6.635523809523637,7.731943458080118
156,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-05-31 21:00:00,2022-05-31 21:15:00,2022-05-31 21:00:20,2022-05-31 21:14:50,30,216.110572927911,6.711247457117777,7.783047619040701
157,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-05-31 21:15:00,2022-05-31 21:30:00,2022-05-31 21:15:20,2022-05-31 21:29:50,30,208.73481921752682,6.670952380958596,7.360364993338518
158,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-05-31 21:30:00,2022-05-31 21:45:00,2022-05-31 21:30:20,2022-05-31 21:44:50,30,209.03146357953713,6.60961904762579,7.26952875389004
159,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-05-31 21:45:00,2022-05-31 22:00:00,2022-05-31 21:45:20,2022-05-31 21:59:50,30,209.5056003995519,6.65666666666179,7.421714285707903
160,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-05-31 22:00:00,2022-05-31 22:15:00,2022-05-31 22:00:20,2022-05-31 22:14:50,30,211.84789861790046,6.7492380952418225,7.468857142861403
161,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-05-31 22:15:00,2022-05-31 22:30:00,2022-05-31 22:15:20,2022-05-31 22:29:50,30,206.29918834294656,6.516666666671105,7.1173333333450435
162,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-05-31 22:30:00,2022-05-31 22:45:00,2022-05-31 22:30:20,2022-05-31 22:44:50,30,208.59804618017105,6.686285714290683,7.36752380953348
163,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-05-31 22:45:00,2022-05-31 23:00:00,2022-05-31 22:45:20,2022-05-31 22:59:50,30,206.9245872838953,6.467238095231979,7.491047619034848
164,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-05-31 23:00:00,2022-05-31 23:15:00,2022-05-31 23:00:20,2022-05-31 23:14:50,30,217.89168603989637,6.740476190476194,8.394476190477702
165,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-05-31 23:15:00,2022-05-31 23:30:00,2022-05-31 23:15:20,2022-05-31 23:29:50,30,206.29379444652469,6.63744919090233,7.214285714283498
166,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-05-31 23:30:00,2022-05-31 23:45:00,2022-05-31 23:30:20,2022-05-31 23:44:50,30,207.5291664555937,6.563301657445813,7.3835637662298605
167,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-05-31 23:45:00,2022-06-01 00:00:00,2022-05-31 23:45:20,2022-05-31 23:59:50,30,204.98565710174262,6.475523809514322,7.344095132879449
168,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-01 00:00:00,2022-06-01 00:15:00,2022-06-01 00:00:20,2022-06-01 00:14:50,30,232.37755802261503,6.605452082535857,13.178571428567
169,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-01 00:15:00,2022-06-01 00:30:00,2022-06-01 00:15:20,2022-06-01 00:29:50,30,204.36274146339298,6.38657142856336,7.534857142858564
170,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-01 00:30:00,2022-06-01 00:45:00,2022-06-01 00:30:20,2022-06-01 00:44:50,30,205.47963271127455,6.411653820514458,7.427333333325531
171,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-01 00:45:00,2022-06-01 01:00:00,2022-06-01 00:45:20,2022-06-01 00:59:50,30,205.87922039807293,6.399342257650009,7.369926774451434
172,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-01 01:00:00,2022-06-01 01:15:00,2022-06-01 01:00:20,2022-06-01 01:14:50,30,212.8881560095773,6.558666666676958,7.699238095241824
173,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-01 01:15:00,2022-06-01 01:30:00,2022-06-01 01:15:20,2022-06-01 01:29:50,30,207.3135547409817,6.488761904753658,7.5639047619066275
174,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-01 01:30:00,2022-06-01 01:45:00,2022-06-01 01:30:20,2022-06-01 01:44:50,30,206.65382526880416,6.42171428571012,7.493333333324912
175,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-01 01:45:00,2022-06-01 02:00:00,2022-06-01 01:45:20,2022-06-01 01:59:50,30,204.61123081183786,6.569714285730432,7.204190476192164
176,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-01 02:00:00,2022-06-01 02:15:00,2022-06-01 02:00:20,2022-06-01 02:14:50,30,210.79684154685327,6.49942857142804,7.775238095239428
177,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-01 02:15:00,2022-06-01 02:30:00,2022-06-01 02:15:20,2022-06-01 02:29:50,30,203.5387124939873,6.406571428573115,7.597238095248832
178,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-01 02:30:00,2022-06-01 02:45:00,2022-06-01 02:30:20,2022-06-01 02:44:50,30,209.25603392598188,6.45441241481534,8.178952380954957
179,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-01 02:45:00,2022-06-01 03:00:00,2022-06-01 02:45:20,2022-06-01 02:59:50,30,205.06535367246482,6.5676445978065425,7.2201904761937605
180,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-01 03:00:00,2022-06-01 03:15:00,2022-06-01 03:00:20,2022-06-01 03:14:50,30,225.55747724563147,6.870000000007541,8.490095238101535
181,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-01 03:15:00,2022-06-01 03:30:00,2022-06-01 03:15:20,2022-06-01 03:29:50,30,206.31862055858969,6.548000000011446,7.266571428577993
182,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-01 03:30:00,2022-06-01 03:45:00,2022-06-01 03:30:20,2022-06-01 03:44:50,30,205.8636535602052,6.448952380942538,7.296190476200238
183,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-01 03:45:00,2022-06-01 04:00:00,2022-06-01 03:45:20,2022-06-01 03:59:50,30,216.2449116660839,6.535523809528069,8.25971428571003
184,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-01 04:00:00,2022-06-01 04:15:00,2022-06-01 04:00:20,2022-06-01 04:14:50,30,233.97562849314718,6.60285714285537,9.03457142856815
185,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-01 04:15:00,2022-06-01 04:30:00,2022-06-01 04:15:20,2022-06-01 04:29:50,30,205.378259773813,6.60209523809054,7.097809523798615
186,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-01 04:30:00,2022-06-01 04:45:00,2022-06-01 04:30:20,2022-06-01 04:44:50,30,206.26586864617212,6.526090114623043,7.226000000010915
187,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-01 04:45:00,2022-06-01 05:00:00,2022-06-01 04:45:20,2022-06-01 04:59:50,30,207.2861017831272,6.522095238104731,7.680666666666402
188,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-01 05:00:00,2022-06-01 05:15:00,2022-06-01 05:00:20,2022-06-01 05:14:50,30,211.26320517662762,6.452405025869533,7.710952380960367
189,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-01 05:15:00,2022-06-01 05:30:00,2022-06-01 05:15:20,2022-06-01 05:29:50,30,204.740699501275,6.497809523807485,7.231904761892348
190,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-01 05:30:00,2022-06-01 05:45:00,2022-06-01 05:30:20,2022-06-01 05:44:50,30,206.3907523941862,6.48571428571207,7.121921861881066
191,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-01 05:45:00,2022-06-01 06:00:00,2022-06-01 05:45:20,2022-06-01 05:59:50,30,204.07635089433515,6.463047619046469,7.330190476189769
192,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-01 06:00:00,2022-06-01 06:15:00,2022-06-01 06:00:20,2022-06-01 06:14:50,30,208.1238781747919,6.338571428580746,7.648190476188793
193,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-01 06:15:00,2022-06-01 06:30:00,2022-06-01 06:15:20,2022-06-01 06:29:50,30,203.99641996527026,6.4020000000129516,7.321333333324375
194,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-01 06:30:00,2022-06-01 06:45:00,2022-06-01 06:30:20,2022-06-01 06:44:50,30,203.13053005597786,6.473809523807308,7.136754386596856
195,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-01 06:45:00,2022-06-01 07:00:00,2022-06-01 06:45:20,2022-06-01 06:59:50,30,204.94447345179833,6.437809523815912,7.159714285710029
196,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-01 07:00:00,2022-06-01 07:15:00,2022-06-01 07:00:20,2022-06-01 07:14:50,30,209.1908838845038,6.617714285719699,7.509238095226741
197,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-01 07:15:00,2022-06-01 07:30:00,2022-06-01 07:15:20,2022-06-01 07:29:50,30,205.15794875212097,6.550380952379092,7.136715213544085
198,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-01 07:30:00,2022-06-01 07:45:00,2022-06-01 07:30:20,2022-06-01 07:44:50,30,204.5996928737518,6.45875855212534,7.429142857143393
199,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-01 07:45:00,2022-06-01 08:00:00,2022-06-01 07:45:20,2022-06-01 07:59:50,30,205.29621108360837,6.346285714286691,7.235904035355965
200,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-01 08:00:00,2022-06-01 08:15:00,2022-06-01 08:00:20,2022-06-01 08:14:50,30,210.26083272287602,6.56409523809728,7.546952380958413
201,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-01 08:15:00,2022-06-01 08:30:00,2022-06-01 08:15:20,2022-06-01 08:29:50,30,205.22354151075345,6.475142857141884,7.221809523807663
202,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-01 08:30:00,2022-06-01 08:45:00,2022-06-01 08:30:20,2022-06-01 08:44:50,30,205.39773560082187,6.412285714283854,7.2811428571430366
203,8cab53f2-867b-41a7-960e-43f5fcb5abcc,openshift-monitoring/k8s,prometheus-k8s-1,2022-06-01 08:45:00,2022-06-01 09:00:00,2022-06-01 08:45:20,2022-06-01 08:59:50,30,206.81145858326184,6.582285714284744,7.291714285711006
