timestamp,Cpu_usage,Memory_usage(bytes),api_server_requests,api_server_requests_lt
2022-05-24 06:10:09,10.851523809518577,79029739520.0,29,3.367295829986474
2022-05-24 06:25:09,10.313238095234905,79763369984.0,37,3.6109179126442243
2022-05-24 06:40:09,10.851333333339014,78486360064.0,19,2.9444389791664403
2022-05-24 06:55:09,10.411907047704181,80063733760.0,30,3.4011973816621555
2022-05-24 07:10:09,10.873428571437092,78831734784.0,21,3.044522437723423
2022-05-24 07:25:09,10.678952380951628,79527976960.0,20,2.995732273553991
2022-05-24 07:40:09,10.93472471717589,78745010176.0,30,3.4011973816621555
2022-05-24 07:55:09,10.36866666666853,79633743872.0,22,3.091042453358316
2022-05-24 08:10:09,11.303142857145783,79425064960.0,20,2.995732273553991
2022-05-24 08:25:09,10.694190476180632,79345823744.0,20,2.995732273553991
2022-05-24 08:40:09,10.5824761904765,78750674944.0,21,3.044522437723423
2022-05-24 08:55:09,10.5133333333391,79687213056.0,28,3.332204510175204
2022-05-24 09:10:09,10.888000000002132,79477907456.0,22,3.091042453358316
2022-05-24 09:25:09,10.693619047617542,79331049472.0,35,3.5553480614894135
2022-05-24 09:40:09,10.894095238091959,78949236736.0,18,2.8903717578961645
2022-05-24 09:55:09,10.800666666661746,79167967232.0,20,2.995732273553991
2022-05-24 10:10:09,11.455749312326777,79098896384.0,20,2.995732273553991
2022-05-24 10:25:09,10.68199999999876,79457718272.0,20,2.995732273553991
2022-05-24 10:40:09,10.86691788975487,78550806528.0,18,2.8903717578961645
2022-05-24 10:55:09,10.616761904765323,79269228544.0,24,3.1780538303479458
2022-05-24 11:10:09,10.99952380952226,78453915648.0,19,2.9444389791664403
2022-05-24 11:25:09,11.034285714291041,78512214016.0,27,3.295836866004329
2022-05-24 11:40:09,11.119238095239387,78484705280.0,25,3.2188758248682006
2022-05-24 11:55:09,11.038380952380113,79119945728.0,21,3.044522437723423
2022-05-24 12:10:09,10.917238095234193,78753259520.0,26,3.258096538021482
2022-05-24 12:25:09,10.574666666661924,79417913344.0,32,3.4657359027997265
2022-05-24 12:40:09,10.71933333332695,78266978304.0,28,3.332204510175204
2022-05-24 12:55:09,10.684571428574797,78980251648.0,20,2.995732273553991
2022-05-24 13:10:09,10.96600552328013,78785163264.0,18,2.8903717578961645
2022-05-24 13:25:09,10.704128597370046,78671577088.0,21,3.044522437723423
2022-05-24 13:40:09,10.630766149821667,79513976832.0,27,3.295836866004329
2022-05-24 13:55:09,10.8827619047647,78884708352.0,23,3.1354942159291497
2022-05-24 14:10:09,11.508857142862068,79640879104.0,35,3.5553480614894135
2022-05-24 14:25:09,10.513904761907733,79353311232.0,44,3.784189633918261
2022-05-24 14:40:09,10.883904761905299,79503167488.0,17,2.833213344056216
2022-05-24 14:55:09,10.703904761899528,78875533312.0,20,2.995732273553991
2022-05-24 15:10:09,10.917005374455265,79717228544.0,25,3.2188758248682006
2022-05-24 15:25:09,10.469809523811342,78507225088.0,24,3.1780538303479458
2022-05-24 15:40:09,11.191238095236592,79222812672.0,28,3.332204510175204
2022-05-24 15:55:09,10.631619047616342,78506405888.0,22,3.091042453358316
2022-05-24 16:10:09,10.854666666666581,79227994112.0,27,3.295836866004329
2022-05-24 16:25:09,11.107904761908797,78832558080.0,22,3.091042453358316
2022-05-24 16:40:09,11.216571428568013,79670583296.0,22,3.091042453358316
2022-05-24 16:55:09,10.656095238092046,78800203776.0,19,2.9444389791664403
2022-05-24 17:10:09,11.443904761907959,80036147200.0,19,2.9444389791664403
2022-05-24 17:25:09,11.046761904762219,79183986688.0,24,3.1780538303479458
2022-05-24 17:40:09,10.93657142857223,79520083968.0,48,3.871201010907891
2022-05-24 17:55:09,10.85333333333866,78444077056.0,33,3.4965075614664802
2022-05-24 18:10:09,11.228403361618067,79614783488.0,34,3.5263605246161616
2022-05-24 18:25:09,11.137142857143084,78643036160.0,32,3.4657359027997265
2022-05-24 18:40:09,10.870571428576177,79055253504.0,20,2.995732273553991
2022-05-24 18:55:09,10.879619047621135,78522957824.0,17,2.833213344056216
2022-05-24 19:10:09,11.297809523809702,79656067072.0,16,2.772588722239781
2022-05-24 19:25:09,10.594857142855679,77790572544.0,19,2.9444389791664403
2022-05-24 19:40:09,11.167364135998932,79215607808.0,23,3.1354942159291497
2022-05-24 19:55:09,10.861047619044605,78040186880.0,22,3.091042453358316
2022-05-24 20:10:09,11.273523809532415,80303144960.0,24,3.1780538303479458
2022-05-24 20:25:09,10.901428571427685,78337982464.0,49,3.8918202981106265
2022-05-24 20:40:09,11.000666666666183,80027557888.0,30,3.4011973816621555
2022-05-24 20:55:09,10.984285714286605,78371303424.0,44,3.784189633918261
2022-05-24 21:10:09,11.345714285712514,80525627392.0,31,3.4339872044851463
2022-05-24 21:25:09,10.855999999993395,77907042304.0,31,3.4339872044851463
2022-05-24 21:40:09,10.923238095235348,79948283904.0,35,3.5553480614894135
2022-05-24 21:55:09,11.312761904761595,77935833088.0,21,3.044522437723423
2022-05-24 22:10:09,10.913527964748473,79755833344.0,39,3.6635616461296463
2022-05-24 22:25:09,11.149523809516714,78432133120.0,20,2.995732273553991
2022-05-24 22:40:09,10.668571428564332,78909329408.0,26,3.258096538021482
2022-05-24 22:55:09,11.119142857130756,79138615296.0,23,3.1354942159291497
2022-05-24 23:10:09,10.896380952387563,79333310464.0,24,3.1780538303479458
2022-05-24 23:25:09,10.86019047619221,79570956288.0,25,3.2188758248682006
2022-05-24 23:40:09,11.049999999991131,79015792640.0,28,3.332204510175204
2022-05-24 23:55:09,10.943999999999956,80038608896.0,38,3.6375861597263857
2022-05-25 00:10:09,11.052095238099408,79174221824.0,36,3.58351893845611
2022-05-25 00:25:09,10.596380952376476,79862747136.0,32,3.4657359027997265
2022-05-25 00:40:09,11.043333333332669,78806929408.0,40,3.6888794541139363
2022-05-25 00:55:09,10.778571428574756,79875653632.0,25,3.2188758248682006
2022-05-25 01:10:09,10.766427322436527,78829539328.0,23,3.1354942159291497
2022-05-25 01:25:09,10.648270359795621,79742898176.0,28,3.332204510175204
2022-05-25 01:40:09,10.967238095240848,78724083712.0,24,3.1780538303479458
2022-05-25 01:55:09,10.65142857142325,79783469056.0,23,3.1354942159291497
2022-05-25 02:10:09,10.800285714290416,78840623104.0,21,3.044522437723423
2022-05-25 02:25:09,10.919809523802474,79768780800.0,25,3.2188758248682006
2022-05-25 02:40:09,10.827619047611512,78478262272.0,44,3.784189633918261
2022-05-25 02:55:09,10.703523809521549,79659290624.0,31,3.4339872044851463
2022-05-25 03:10:09,11.16952380952536,78907740160.0,29,3.367295829986474
2022-05-25 03:25:09,10.788476190476544,79454871552.0,20,2.995732273553991
2022-05-25 03:40:09,10.771714285713445,78099755008.0,36,3.58351893845611
2022-05-25 03:55:09,10.76399999999641,79828901888.0,18,2.8903717578961645
2022-05-25 04:10:09,11.255440701880127,78909554688.0,21,3.044522437723423
2022-05-25 04:25:09,10.687714285716151,80323297280.0,17,2.833213344056216
2022-05-25 04:40:09,10.838190476189457,78353129472.0,26,3.258096538021482
2022-05-25 04:55:09,10.771714285712338,80424734720.0,19,2.9444389791664403
2022-05-25 05:10:09,11.073307575074057,78836580352.0,22,3.091042453358316
2022-05-25 05:25:09,10.676666666664893,79756021760.0,25,3.2188758248682006
2022-05-25 05:40:09,10.831523809528779,78555242496.0,18,2.8903717578961645
2022-05-25 05:55:09,10.745904761906493,79642120192.0,33,3.4965075614664802
2022-05-25 06:10:09,11.004761904757473,78625370112.0,33,3.4965075614664802
2022-05-25 06:25:09,10.523714285714195,79471435776.0,35,3.5553480614894135
2022-05-25 06:40:09,10.567333333325088,78436007936.0,18,2.8903717578961645
2022-05-25 06:55:09,10.931809523809218,79785033728.0,19,2.9444389791664403
2022-05-25 07:10:09,11.166952380951535,79075737600.0,20,2.995732273553991
2022-05-25 07:25:09,10.68580952381627,79078211584.0,20,2.995732273553991
2022-05-25 07:40:09,11.012761904763813,78694723584.0,20,2.995732273553991
2022-05-25 07:55:09,10.914190476193719,78899462144.0,15,2.70805020110221
2022-05-25 08:10:09,11.483809523811079,80202711040.0,21,3.044522437723423
2022-05-25 08:25:09,10.93523809523987,79196274688.0,15,2.70805020110221
2022-05-25 08:40:09,11.063809523813518,80591781888.0,21,3.044522437723423
2022-05-25 08:55:09,10.747047619055955,78696595456.0,32,3.4657359027997265
2022-05-25 09:10:09,11.183428571428662,80721883136.0,29,3.367295829986474
2022-05-25 09:25:09,10.627619047619273,78868840448.0,22,3.091042453358316
2022-05-25 09:40:09,10.926095238089605,80037220352.0,19,2.9444389791664403
2022-05-25 09:55:09,10.839523809528467,78441168896.0,18,2.8903717578961645
2022-05-25 10:10:09,10.792285714288509,80351776768.0,24,3.1780538303479458
2022-05-25 10:25:09,10.96161904761989,78635945984.0,15,2.70805020110221
2022-05-25 10:40:09,11.134857142854129,79867998208.0,20,2.995732273553991
2022-05-25 10:55:09,10.61885714286584,78409605120.0,15,2.70805020110221
2022-05-25 11:10:09,10.650761904759293,80089821184.0,17,2.833213344056216
2022-05-25 11:25:09,10.799047619043407,78501974016.0,23,3.1354942159291497
2022-05-25 11:40:09,10.624476190477923,79731855360.0,17,2.833213344056216
2022-05-25 11:55:09,10.695904761903163,78398693376.0,19,2.9444389791664403
2022-05-25 12:10:09,10.768761904764965,80121458688.0,19,2.9444389791664403
2022-05-25 12:25:09,10.699333333331603,78585282560.0,39,3.6635616461296463
2022-05-25 12:40:09,10.727999999999472,79430635520.0,30,3.4011973816621555
2022-05-25 12:55:09,10.640380952381978,78698700800.0,27,3.295836866004329
2022-05-25 13:10:09,11.49525994432723,79894405120.0,17,2.833213344056216
2022-05-25 13:25:09,10.815142857144767,78289055744.0,24,3.1780538303479458
